column1,Benefit_per_order,Order_City,Order_Country,Order_Customer_Id,order_date_DateOrders,Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit_Ratio,Order_Item_Quantity,Order_Item_Total,Order_Profit_Per_Order,Order_Region,Order_State,Order_Status,Order_Zipcode,Sales,Type,,,,,,,,,,,,,,,,,,,,,,,
745,47.560001373291016,Kinshasa,República Democrática del Congo,7810,06:00.0,47917,502,36,0.18000000715255737,119835,50,0.28999999165534973,4,164,47.56000137,Central Africa,Kinshasa,PROCESSING,NULL,200,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
746,27.540000915527344,Mogadishu,Somalia,3624,50:00.0,48901,810,12.789999961853027,0.1599999964237213,122273,19.98999977,0.4099999964237213,4,67.16999817,27.54000092,East Africa,Benadir,PROCESSING,NULL,79.95999908447266,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
747,62.060001373291016,Luanda,Angola,7331,39:00.0,44265,116,9,0.050000001,110520,44.99000168,0.36000001430511475,4,170.9600067,62.06000137,Central Africa,Luanda,SUSPECTED_FRAUD,NULL,179.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
748,186.22000122070312,Dar es Salaam,Tanzania,125,28:00.0,41590,191,12,0.029999999329447746,103813,99.98999786,0.47999998927116394,4,387.9599915,186.2200012,East Africa,Dar es Salaam,SUSPECTED_FRAUD,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
749,-63.15999985,Cairo,Egipto,9419,56:00.0,45987,365,47.99000168,0.20000000298023224,114931,59.99000168,-0.330000013,4,191.9700012,-63.15999985,North Africa,El Cairo,SUSPECTED_FRAUD,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
750,86.23999786376953,Ad Diwem,Sudán,1250,09:00.0,44452,502,24,0.11999999731779099,110981,50,0.49000000953674316,4,176,86.23999786,North Africa,Nilo Blanco,SUSPECTED_FRAUD,NULL,200,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
751,44.529998779296875,Kindia,Guinea,7683,54:00.0,49218,627,20.790000915527344,0.12999999523162842,123061,39.99000168,0.3199999928474426,4,139.1699982,44.52999878,West Africa,Kindia,SUSPECTED_FRAUD,NULL,159.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
752,63.5,Taza,Marruecos,2728,07:00.0,47840,565,44.79999923706055,0.1599999964237213,119624,70,0.27000001072883606,4,235.1999969,63.5,North Africa,Taza-Alhucemas-Taunat,SUSPECTED_FRAUD,NULL,280,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
753,8.260000228881836,Dire Dawa,Etiopía,4612,33:00.0,47493,627,28.790000915527344,0.18000000715255737,118732,39.99000168,0.059999999,4,131.1699982,8.260000229,East Africa,Dire Dawa,SUSPECTED_FRAUD,NULL,159.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
754,20,Cairo,Egipto,9419,56:00.0,45987,502,40,0.20000000298023224,114932,50,0.12999999523162842,4,160,20,North Africa,El Cairo,SUSPECTED_FRAUD,NULL,200,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
755,61.75999832,Dar es Salaam,Tanzania,125,28:00.0,41590,821,2.0799999237060547,0.01,103814,51.99000168,0.30000001192092896,4,205.8800049,61.75999832,East Africa,Dar es Salaam,SUSPECTED_FRAUD,NULL,207.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
756,108.1500015258789,Groningen,Países Bajos,12019,41:00.0,64274,191,79.98999786376953,0.20000000298023224,160678,99.98999786,0.3400000035762787,4,319.9700012,108.1500015,Western Europe,Groningen,CANCELED,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
757,115.2300033569336,Turin,Italia,10549,31:00.0,13298,365,4.800000190734863,0.019999999552965164,33275,59.99000168,0.49000000953674316,4,235.1600037,115.2300034,Southern Europe,Piamonte,CANCELED,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
758,-109.4199982,Cologne,Alemania,4909,22:00.0,62786,365,9.600000381469727,0.039999999,156977,59.99000168,-0.479999989,4,230.3600006,-109.4199982,Western Europe,Renania del Norte-Westfalia,CANCELED,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
759,23.860000610351562,Milan,Italia,5854,06:00.0,13939,365,28.799999237060547,0.11999999731779099,34880,59.99000168,0.10999999940395355,4,211.1600037,23.86000061,Southern Europe,Lombardía,CANCELED,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
760,-100.8300018,Uvarovo,Rusia,3066,11:00.0,46864,365,31.190000534057617,0.12999999523162842,117157,59.99000168,-0.479999989,4,208.7700043,-100.8300018,Eastern Europe,Tambov,CANCELED,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
761,57.060001373291016,Southend-on-Sea,Reino Unido,11431,51:00.0,16590,365,43.189998626708984,0.18000000715255737,41460,59.99000168,0.28999999165534973,4,196.7700043,57.06000137,Northern Europe,Inglaterra,CANCELED,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
762,84.58999633789062,Widnes,Reino Unido,9906,18:00.0,62840,365,59.99000168,0.25,157125,59.99000168,0.4699999988079071,4,179.9700012,84.58999634,Northern Europe,Inglaterra,CANCELED,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
763,55.439998626708984,Strasbourg,Francia,2048,22:00.0,66959,502,2,0.01,167372,50,0.2800000011920929,4,198,55.43999863,Western Europe,Alsacia-Champaña-Ardenas-Lorena,CANCELED,NULL,200,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
764,28.87000084,Carpentras,Francia,3071,25:00.0,63220,627,8,0.050000001,158064,39.99000168,0.1899999976158142,4,151.9600067,28.87000084,Western Europe,Provenza-Alpes-Costa Azul,CANCELED,NULL,159.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
765,75.59999847,Utrecht,Países Bajos,11065,07:00.0,19642,502,11,0.059999999,49112,50,0.4000000059604645,4,189,75.59999847,Western Europe,Utrecht,CANCELED,NULL,200,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
766,85.55999755859375,Genk,Bélgica,394,50:00.0,65439,502,14,0.07,163539,50,0.46000000834465027,4,186,85.55999756,Western Europe,Limburgo,CANCELED,NULL,200,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
767,59.400001525878906,Widnes,Reino Unido,9906,18:00.0,62840,502,20,0.10000000149011612,157124,50,0.33000001311302185,4,180,59.40000153,Northern Europe,Inglaterra,CANCELED,NULL,200,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
768,70.19999694824219,Gloucester,Reino Unido,5707,40:00.0,17363,502,20,0.10000000149011612,43391,50,0.38999998569488525,4,180,70.19999695,Northern Europe,Inglaterra,CANCELED,NULL,200,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
769,38.869998931884766,Turin,Italia,10549,31:00.0,13298,627,16,0.10000000149011612,33272,39.99000168,0.27000001072883606,4,143.9600067,38.86999893,Southern Europe,Piamonte,CANCELED,NULL,159.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
770,43.15999984741211,Messina,Italia,2682,52:00.0,18237,502,34,0.17000000178813934,45583,50,0.25999999046325684,4,166,43.15999985,Southern Europe,Sicilia,CANCELED,NULL,200,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
771,41.060001373291016,Helsinki,Finlandia,467,01:00.0,66958,627,28.790000915527344,0.18000000715255737,167369,39.99000168,0.3100000023841858,4,131.1699982,41.06000137,Northern Europe,Uusimaa,CANCELED,NULL,159.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
772,77.08000183105469,Miramas,Francia,10577,03:00.0,66764,502,36,0.18000000715255737,166874,50,0.4699999988079071,4,164,77.08000183,Western Europe,Provenza-Alpes-Costa Azul,CANCELED,NULL,200,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
773,56,Miramas,Francia,10577,03:00.0,66764,502,40,0.20000000298023224,166870,50,0.3499999940395355,4,160,56,Western Europe,Provenza-Alpes-Costa Azul,CANCELED,NULL,200,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
774,43.18000030517578,Sofia,Bulgaria,3471,48:00.0,48193,905,10,0.10000000149011612,120515,24.98999977,0.47999998927116394,4,89.95999908,43.18000031,Eastern Europe,Sofía-Ciudad,CANCELED,NULL,99.95999908447266,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
775,31.84000015258789,Granada,España,3535,44:00.0,15231,93,9,0.090000004,38097,24.98999977,0.3499999940395355,4,90.95999908,31.84000015,Southern Europe,Andalucía,PENDING,NULL,99.95999908447266,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
776,11.949999809265137,Mont-Saint-Aignan,Francia,11715,06:00.0,10451,44,40.790000915527344,0.17000000178813934,26173,59.99000168,0.059999999,4,199.1699982,11.94999981,Western Europe,Normandía,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
777,-599.9400024,Berlín,Alemania,9814,54:00.0,10459,191,0,0,26195,99.98999786,-1.5,4,399.9599915,-599.9400024,Western Europe,Berlín,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
778,182.33999633789062,Turin,Italia,4848,28:00.0,64222,191,12,0.029999999329447746,160566,99.98999786,0.4699999988079071,4,387.9599915,182.3399963,Southern Europe,Piamonte,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
779,111.3499984741211,Cagliari,Italia,569,07:00.0,63907,191,16,0.039999999,159751,99.98999786,0.28999999165534973,4,383.9599915,111.3499985,Southern Europe,Cerdeña,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
780,170.97999572753906,Milan,Italia,5749,33:00.0,19178,191,20,0.050000001,47915,99.98999786,0.44999998807907104,4,379.9599915,170.9799957,Southern Europe,Lombardía,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
781,38,Erftstadt,Alemania,4460,50:00.0,67046,191,20,0.050000001,167612,99.98999786,0.10000000149011612,4,379.9599915,38,Western Europe,Renania del Norte-Westfalia,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
782,185.1999969482422,Harrow,Reino Unido,6506,21:00.0,65312,191,22,0.059999999,163231,99.98999786,0.49000000953674316,4,377.9599915,185.1999969,Northern Europe,Inglaterra,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
783,69.15000153,Pescara,Italia,6050,54:00.0,16436,191,36,0.090000004,41034,99.98999786,0.1899999976158142,4,363.9599915,69.15000153,Southern Europe,Abruzos,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
784,-69.87000275,Tourcoing,Francia,3246,25:00.0,11822,282,11.520000457763672,0.090000004,29569,31.98999977,-0.600000024,4,116.4400024,-69.87000275,Western Europe,Norte-Paso de Calais-Picardía,PENDING,NULL,127.95999908447266,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
785,100.79000091552734,Afragola,Italia,2364,10:00.0,19528,191,40,0.10000000149011612,48809,99.98999786,0.2800000011920929,4,359.9599915,100.7900009,Southern Europe,Campania,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
786,76.01999664,Lugansk,Ucrania,12216,50:00.0,49763,278,21.600000381469727,0.11999999731779099,124392,44.99000168,0.47999998927116394,4,158.3600006,76.01999664,Eastern Europe,Lugansk,PENDING,NULL,179.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
787,168.94000244140625,Doncaster,Reino Unido,4460,43:00.0,16013,191,48,0.11999999731779099,40009,99.98999786,0.47999998927116394,4,351.9599915,168.9400024,Northern Europe,Inglaterra,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
788,147.8300018310547,Bry-sur-Marne,Francia,11388,04:00.0,17347,191,48,0.11999999731779099,43356,99.98999786,0.41999998688697815,4,351.9599915,147.8300018,Western Europe,Isla de Francia,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
789,-69.58999634,Charleroi,Bélgica,7521,58:00.0,19496,191,51.99000168,0.12999999523162842,48717,99.98999786,-0.200000003,4,347.9700012,-69.58999634,Western Europe,Henao,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
790,105.38999938964844,Munich,Alemania,1628,25:00.0,62789,191,59.99000168,0.15000000596046448,156983,99.98999786,0.3100000023841858,4,339.9700012,105.3899994,Western Europe,Bavaria,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
791,87.34999847,Niort,Francia,7222,34:00.0,11674,191,63.99000168,0.1599999964237213,29198,99.98999786,0.25999999046325684,4,335.9700012,87.34999847,Western Europe,Aquitania-Lemosín-Poitou-Charentes,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
792,28.860000610351562,Venice,Italia,5929,07:00.0,67866,191,71.98999786376953,0.18000000715255737,169683,99.98999786,0.090000004,4,327.9700012,28.86000061,Southern Europe,Véneto,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
793,20.15999984741211,Ulm,Alemania,6123,59:00.0,13599,191,79.98999786376953,0.20000000298023224,34073,99.98999786,0.059999999,4,319.9700012,20.15999985,Western Europe,Baden-Wurtemberg,PENDING,NULL,399.9599914550781,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
794,-39.11000061,Cambridge,Reino Unido,587,37:00.0,10384,365,0,0,26004,59.99000168,-0.159999996,4,239.9600067,-39.11000061,Northern Europe,Inglaterra,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
795,79.19000244140625,Siegen,Alemania,1240,38:00.0,63115,365,0,0,157797,59.99000168,0.33000001311302185,4,239.9600067,79.19000244,Western Europe,Renania del Norte-Westfalia,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
796,117.58000183105469,Nantes,Francia,8806,08:00.0,63516,365,4.800000190734863,0.019999999552965164,158778,59.99000168,0.5,4,235.1600037,117.5800018,Western Europe,Países del Loira,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
797,20.479999542236328,London,Reino Unido,341,08:00.0,62086,365,7.199999809265137,0.029999999329447746,155234,59.99000168,0.090000004,4,232.7599945,20.47999954,Northern Europe,Inglaterra,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
798,58.189998626708984,Las Rozas de Madrid,España,3064,14:00.0,62817,365,7.199999809265137,0.029999999329447746,157066,59.99000168,0.25,4,232.7599945,58.18999863,Southern Europe,Madrid,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
799,82.93000030517578,Luton,Reino Unido,10614,59:00.0,10856,365,9.600000381469727,0.039999999,27189,59.99000168,0.36000001430511475,4,230.3600006,82.93000031,Northern Europe,Inglaterra,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
800,26.030000686645508,Verdun,Francia,10563,27:00.0,14685,365,9.600000381469727,0.039999999,36739,59.99000168,0.10999999940395355,4,230.3600006,26.03000069,Western Europe,Alsacia-Champaña-Ardenas-Lorena,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
801,108.2699966430664,Conflans-Sainte-Honorine,Francia,11002,37:00.0,66229,365,9.600000381469727,0.039999999,165567,59.99000168,0.4699999988079071,4,230.3600006,108.2699966,Western Europe,Isla de Francia,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
802,76.01999664,Munich,Alemania,11486,11:00.0,14924,365,9.600000381469727,0.039999999,37371,59.99000168,0.33000001311302185,4,230.3600006,76.01999664,Western Europe,Bavaria,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
803,-46.06999969,Viena,Austria,1759,28:00.0,49839,365,9.600000381469727,0.039999999,124607,59.99000168,-0.200000003,4,230.3600006,-46.0699997,Western Europe,Viena,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
804,25.62000084,Sesto San Giovanni,Italia,10659,28:00.0,12393,365,13.199999809265137,0.059999999,31010,59.99000168,0.10999999940395355,4,226.7599945,25.62000084,Southern Europe,Lombardía,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
805,31.75,Bondy,Francia,8899,39:00.0,65898,365,13.199999809265137,0.059999999,164682,59.99000168,0.14000000059604645,4,226.7599945,31.75,Western Europe,Isla de Francia,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
806,60.25,Valencia,España,3315,33:00.0,64599,365,16.799999237060547,0.07,161461,59.99000168,0.27000001072883606,4,223.1600037,60.25,Southern Europe,Valenciana,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
807,-163.5800018,Noisy-le-Grand,Francia,10051,40:00.0,65370,365,16.799999237060547,0.07,163390,59.99000168,-0.730000019,4,223.1600037,-163.5800018,Western Europe,Isla de Francia,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
808,104.80999755859375,Elx,España,6402,38:00.0,19732,365,21.600000381469727,0.090000004,49329,59.99000168,0.47999998927116394,4,218.3600006,104.8099976,Southern Europe,Valenciana,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
809,-43.66999817,Gronau,Alemania,4021,04:00.0,67549,365,21.600000381469727,0.090000004,168880,59.99000168,-0.200000003,4,218.3600006,-43.66999817,Western Europe,Renania del Norte-Westfalia,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
810,75.58999633789062,Gronau,Alemania,4021,04:00.0,67549,365,24,0.10000000149011612,168879,59.99000168,0.3499999940395355,4,215.9600067,75.58999634,Western Europe,Renania del Norte-Westfalia,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
811,-36.95000076,Venice,Italia,5929,07:00.0,67866,365,28.799999237060547,0.11999999731779099,169681,59.99000168,-0.180000007,4,211.1600037,-36.95000076,Southern Europe,Véneto,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
812,39.70000076293945,Frankfurt,Alemania,4195,04:00.0,67275,365,28.799999237060547,0.11999999731779099,168137,59.99000168,0.1899999976158142,4,211.1600037,39.70000076,Western Europe,Hesse,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
813,59.150001525878906,Uvarovo,Rusia,7464,50:00.0,46863,365,35.99000168,0.15000000596046448,117152,59.99000168,0.28999999165534973,4,203.9700012,59.15000153,Eastern Europe,Tambov,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
814,67.30999755859375,Rotherham,Reino Unido,11592,13:00.0,62306,365,35.99000168,0.15000000596046448,155767,59.99000168,0.33000001311302185,4,203.9700012,67.30999756,Northern Europe,Inglaterra,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
815,20.15999984741211,Mont-Saint-Aignan,Francia,11715,06:00.0,10451,365,38.38999938964844,0.1599999964237213,26176,59.99000168,0.10000000149011612,4,201.5700073,20.15999985,Western Europe,Normandía,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
816,68.87000274658203,Savigny-le-Temple,Francia,10831,28:00.0,18213,365,43.189998626708984,0.18000000715255737,45533,59.99000168,0.3499999940395355,4,196.7700043,68.87000275,Western Europe,Isla de Francia,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
817,70.83999633789062,La Seyne-sur-Mer,Francia,7586,30:00.0,16863,365,43.189998626708984,0.18000000715255737,42135,59.99000168,0.36000001430511475,4,196.7700043,70.83999634,Western Europe,Provenza-Alpes-Costa Azul,PENDING,NULL,239.9600067138672,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
818,42.939998626708984,Fuji,Japón,8551,34:00.0,24764,403,11.699999809265137,0.090000004,62037,129.9900055,0.36000001430511475,1,118.2900009,42.93999863,Eastern Asia,Shizuoka,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
819,-94.62999725,Tengzhou,China,5270,45:00.0,21522,403,11.699999809265137,0.090000004,53805,129.9900055,-0.800000012,1,118.2900009,-94.62999725,Eastern Asia,Shandong,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
820,8.869999885559082,Suzhou,China,7163,20:00.0,26670,403,11.699999809265137,0.090000004,66784,129.9900055,0.079999998,1,118.2900009,8.869999886,Eastern Asia,Anhui,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
821,54.40999984741211,Changwon,Corea del Sur,9163,04:00.0,21971,403,11.699999809265137,0.090000004,54950,129.9900055,0.46000000834465027,1,118.2900009,54.40999985,Eastern Asia,Gyeongsangnam,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
822,0,Baoding,China,20402,16:00.0,76849,1363,19.420000076293945,0.090000004,180164,215.8200073,0,1,196.3999939,0,Eastern Asia,Hebei,COMPLETE,NULL,215.82000732421875,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
823,-38.91999817,Newcastle,Australia,4807,01:00.0,27357,403,11.699999809265137,0.090000004,68507,129.9900055,-0.330000013,1,118.2900009,-38.91999817,Oceania,Nueva Gales del Sur,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
824,40.220001220703125,Port Macquarie,Australia,88,47:00.0,29283,403,11.699999809265137,0.090000004,73253,129.9900055,0.3400000035762787,1,118.2900009,40.22000122,Oceania,Nueva Gales del Sur,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
825,-26.62000084,Gold Coast,Australia,7697,38:00.0,30724,403,11.699999809265137,0.090000004,76745,129.9900055,-0.230000004,1,118.2900009,-26.62000084,Oceania,Queensland,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
826,40.619998931884766,Vijayawada,India,18007,12:00.0,74454,1350,32.13999938964844,0.090000004,177769,357.1000061,0.12999999523162842,1,324.9599915,40.61999893,South Asia,Andhra Pradesh,COMPLETE,NULL,357.1000061035156,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
827,7.449999809265137,Bangalore,India,8720,24:00.0,24558,403,11.699999809265137,0.090000004,61483,129.9900055,0.059999999,1,118.2900009,7.449999809,South Asia,Karnataka,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
828,-45.47000122,Manila,Filipinas,1718,29:00.0,24230,365,5.400000095367432,0.090000004,60622,59.99000168,-0.829999983,1,54.59000015,-45.47000122,Southeast Asia,Capital Nacional,COMPLETE,NULL,59.99000168,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
829,53.22999954223633,Cirebon,Indonesia,7795,14:00.0,26821,403,11.699999809265137,0.090000004,67195,129.9900055,0.44999998807907104,1,118.2900009,53.22999954,Southeast Asia,Java Occidental,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
830,35.49000168,Ho Chi Minh City,Vietnam,12100,29:00.0,23211,403,11.699999809265137,0.090000004,58110,129.9900055,0.30000001192092896,1,118.2900009,35.49000168,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
831,14.789999961853027,Yakarta,Indonesia,11979,59:00.0,21868,403,11.699999809265137,0.090000004,54683,129.9900055,0.12999999523162842,1,118.2900009,14.78999996,Southeast Asia,Yakarta,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
832,35.49000168,Bagdad,Irak,150,59:00.0,47009,403,11.699999809265137,0.090000004,117477,129.9900055,0.30000001192092896,1,118.2900009,35.49000168,West Asia,Bagdad,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
833,-19.06999969,Termez,Uzbekistán,3905,03:00.0,42271,403,13,0.10000000149011612,105539,129.9900055,-0.159999996,1,116.9899979,-19.0699997,Central Asia,Surjandarín,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
834,38.02000045776367,Bishkek,Kirguistán,8552,53:00.0,50628,403,13,0.10000000149011612,126524,129.9900055,0.33000001311302185,1,116.9899979,38.02000046,Central Asia,Bishkek,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
835,11.699999809265137,Fuji,Japón,8551,34:00.0,24764,403,13,0.10000000149011612,62035,129.9900055,0.10000000149011612,1,116.9899979,11.69999981,Eastern Asia,Shizuoka,COMPLETE,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
